,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,
4.58_676.0903m/z,,676.0903291,1,4.58475,0.3318,1,0.064877,0.060806043,3908.973275,normal,model,100 - 32.7,859.000888,157.86,3011.609134,3.574960662,0,5.29157958,0,2133.529653,0,0.223295448,1.095210708,0,0,0,4837.302975,4.661010655,0,5.66366601,0,2501.592535,0,0.16867822,0.706846553,0,0,0,x,x,,HMDB0059651,"2-(3,4-Dihydroxybenzoyloxy)-4,6-dihydroxybenzoate",2M+ACN+Na,C14H10O8,36.8,0,-0.939844705,85.12848531,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0059651
0.62_603.0935m/z,,603.0935499,1,0.620316667,0.06865,1,0.065315026,0.060806043,1.430765284,model,normal,100,97.27110844,53.32,14.60162228,0,126.2556766,267.0549263,0,0,117.4739683,21.56201201,147.5389752,88.96486878,55.98021472,152.1066116,23.45339907,0,150.5592594,285.8333483,0,0,94.11959839,16.2880249,95.22132619,53.52884596,28.48959351,71.09204882,x,x,,HMDB0041786,"Urolithin A 3,8-O-diglucuronide",M+Na,C25H24O16,33.9,0.32,-3.629449406,73.31421146,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0041786
5.68_767.0691m/z,,767.0690688,1,5.677416667,0.280316667,4,0.06563781,0.060806043,1897.57974,normal,model,100 - 40.5 - 5.58,1502.611439,154.78,4265.822915,0,6.820790846,10.57534636,0,4732.449579,0,0,4.751140856,0,0,0,6851.844631,0,8.133758783,11.31896985,0,5548.861493,0,0,3.066375732,0,0,0,x,x,,HMDB0134680,"2-[7,8,9,12,13,14,17,18,19,25-decahydroxy-24-(hydroxymethyl)-4,22,27-trioxo-3,23,26-trioxahexacyclo[13.10.3.1¬≤,‚Å?0‚Å?¬π‚Å?0¬π¬π,¬≤‚Å?0¬π‚Å?¬≤¬π]nonacosa-5(10),6,8,11,13,15(28),16,18,20-nonaen-29-yl]-3,4,5-trihydroxybenzoic acid",M+H-H2O,C34H24O22,37.4,0,-4.547245232,92.51772506,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0134680
1.32_1092.1349m/z,,1092.134943,1,1.318233333,0.200233333,23,0.065728494,0.060806043,Infinity,normal,model,100 - 46.4,334.2565377,165.2,1327.07708,0,0,20.13724028,0,658.324906,0,0,0,0,0,0,2131.576051,0,0,21.55322462,0,771.8949055,0,0,0,0,0,0,x,x,,HMDB0126661,"4-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-4',5,5',6,6'-pentahydroxy-[1,1'-biphenyl]-2,2'-dicarboxylic acid",2M+ACN+Na,C20H18O16,35.9,0,0.198786217,79.95736044,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0126661
1.12_336.3269m/z,,336.3269092,1,1.118016667,0.1659,2,0.066251745,0.060806043,2.037336563,model,normal,100 - 22.6,3929.40064,6.91,165.5546716,3041.214761,2736.309082,3076.050535,2463.378921,89.66143151,3606.781962,3903.549775,3739.401192,4205.476774,4302.919574,3818.274561,265.917013,3965.116192,3263.03482,3292.348267,2463.378921,105.1292478,2889.736974,2948.756169,2413.401206,2530.373186,2189.852793,1784.596729,x,x,,HMDB0035654,Phytal,M+ACN+H,C20H38O,38.8,0,2.779017216,97.40793262,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0035654
0.95_277.2140m/z,,277.2140044,1,0.952116667,0.263166667,13,0.066678924,0.060806043,1.656597791,model,normal,100 - 24,3252.848819,14.73,564.0605083,3148.418626,2334.868573,2899.05867,2397.754429,437.2704056,4070.254875,3560.016161,2869.008844,3192.862262,2876.124882,2948.825891,906.0045486,4104.887899,2784.319032,3102.910918,2397.754429,512.7054974,3261.069322,2689.249586,1851.651921,1921.098008,1463.724803,1378.231176,x,x,,HMDB0031711,15-Hexadecanolide,M+Na,C16H30O2,39.4,4.67,0.800392556,93.43510588,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0031711
0.47_191.0773m/z,,191.0773239,1,0.471583333,0.09725,1,0.066703192,0.060806043,3.094919058,model,normal,100 - 0.296,642.0300592,39.4,0,212.4755516,343.8458185,344.8628767,343.4946229,0,319.239489,428.145137,904.5170051,752.4547806,918.2447342,529.5792093,0,277.0242539,410.0344094,369.1124972,343.4946229,0,255.7731975,323.4224454,583.7732616,452.7409144,467.3154497,247.5163348,,x,,HMDB0029398,(3-Nitroamino)alanine,M+ACN+H,C3H7N3O4,38.8,0,-1.055584452,95.08486968,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0029398
1.71_376.1211m/z,,376.1210635,1,1.712966667,0.0801,1,0.067300237,0.060806043,35.067682,model,normal,100 - 56.5,13.82216094,135.86,0,0.33367811,0.303887554,0,1.727374387,0,0.217656932,0.707898605,25.55136342,46.42655829,10.0294884,0,0,0.435047368,0.36238438,0,1.727374387,0,0.174385724,0.534749266,16.49079308,27.93417358,5.104232788,0,x,x,,HMDB0014975,Progabide,M+ACN+H,C17H16ClFN2O2,31.2,0,-3.578883569,60.36619071,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0014975
0.99_385.2754m/z,,385.2753877,1,0.986433333,0.148733333,5,0.067352282,0.060806043,2.408559736,model,normal,100 - 22.1 - 4.68,34300.51147,14.09,259.1435624,20152.3827,20481.91861,19417.24131,24989.30802,146.5345838,28188.02791,30593.63942,33541.30574,33602.99698,39191.2561,40685.84265,416.2412415,26274.54659,24424.58494,20782.5977,24989.30802,171.8137923,22584.11718,23110.55019,21647.48406,20218.42637,19945.31391,19015.87236,x,x,,HMDB0000541,7b-Hydroxy-3-oxo-5b-cholanoic acid,M+H-H2O,C25H38O4,46.2,40.4,4.142018935,95.28120604,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0000541
1.08_293.2438m/z,,293.2438309,1,1.0837,0.068633333,12,0.06738863,0.060806043,2.035075511,model,normal,100 - 2.76,563.839326,12.03,26.84032893,411.1073731,390.0974109,493.8077274,328.6303098,11.88069732,534.6904656,679.1809724,556.2142854,591.2338923,476.0948919,545.6214482,43.11143883,535.9991417,465.1892008,528.5306587,328.6303098,13.93027919,428.3915204,513.0558588,358.9794617,355.73669,242.2954254,255.014205,x,x,,HMDB0000895,Acetylcholine,2M+H,C7H16NO2+,39.2,3.25,1.187280376,94.35591644,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0000895
1.82_332.2954m/z,,332.2954079,1,1.81595,0.234533333,6,0.067443209,0.060806043,2.084387131,model,normal,100 - 44,2888.975429,21.58,136.1426878,2515.774974,1978.363559,1397.701281,2234.334534,53.72575594,3571.8887,3067.428859,2440.473031,2555.502055,2097.881346,3600.678583,218.6749341,3280.051186,2359.188595,1495.983027,2234.334534,62.99417951,2861.780655,2317.147287,1575.075862,1537.607796,1067.65912,1682.896061,x,x,,HMDB0013625,Dihomo-gamma-Linolenoyl ethanolamide,M+H-H2O,C22H39NO2,36.5,0.303,1.765466143,84.45063563,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0013625
6.76_773.1321m/z,,773.1320544,1,6.758633333,0.92675,1,0.067634684,0.060806043,8896.121053,normal,model,100 - 39.8 - 4.32,68165.04737,114.48,194154.7991,14.55575458,6.194886236,12.45287003,14.19754028,214788.0841,5.816580468,0,20.77126966,16.16512761,3.221023937,0,311855.0732,18.97769895,7.387370684,13.32851479,14.19754028,251841.9497,4.660217285,0,13.4057312,9.72631824,1.639251709,0,x,x,,HMDB0034582,Shoyuflavone A,2M+H,C19H14O9,36.4,0,-3.608336033,86.42499496,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0034582
5.68_758.3967m/z,,758.3967383,1,5.677416667,0.14875,1,0.067832229,0.060806043,3.3509505,model,normal,100,6170.96875,12.92,0,1555.348691,2430.991227,3176.129303,3886.877077,0,4955.585736,5535.987236,6057.888875,6850.538892,6787.675676,6838.136089,0,2027.853593,2898.944813,3399.464244,3886.877077,0,3970.392301,4181.905561,3909.747995,4121.867948,3454.401199,3196.028756,x,x,,HMDB0033502,Lyciumoside IX,M+ACN+H,C35H56O15,32.8,0.049,1.384342259,65.76595436,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0033502
6.31_783.5787n,783.578652,784.5859284,1,6.3124,0.86385,32,0.067892778,0.060806043,2.723034149,model,normal,100 - 45.3 - 12.1 - 1.24 - 0.43,4526516.53,20.68,8090.874164,2135013.187,2498172.692,2718082.816,2608058.841,6418.750101,3045744.397,3789796.693,4647614.465,4962309.3,5532819.021,5180815.305,12995.71356,2783616.424,2979058.373,2909209.439,2608058.841,7526.071789,2440236.281,2862826.663,2999560.03,2985748.125,2815776.353,2421425.149,x,x,,HMDB0008397,"PC(20:3(8Z,11Z,14Z)/16:0)","M+H, M+K",C44H82NO8P,40.3,6.8,1.080666914,95.96394291,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0008397
1.43_149.1323m/z,,149.1323421,1,1.43265,0.120116667,12,0.068102804,0.060806043,1.392276377,model,normal,100 - 8.01,230.3829561,11,77.0469776,193.6889042,199.1500505,186.0874746,247.7127394,89.14671343,225.2293542,194.1530687,263.7652014,245.0511634,243.1572538,210.9416952,123.7542979,252.5303441,237.4854338,199.1725323,247.7127394,104.5257339,180.4527137,146.6639577,170.2334738,147.4436613,123.7482091,98.59056838,x,x,,HMDB0031565,Dihydrojasmone,M+H-H2O,C11H18O,45.5,33.1,-0.811721046,95.56654407,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0031565
1.34_291.2331m/z,,291.233114,1,1.3354,0.183066667,19,0.068686451,0.060806043,1.821791701,model,normal,100 - 20.4,2747.530726,33.16,353.446366,2599.563721,1500.993721,2191.818787,2109.200232,293.8625896,3993.600343,3367.529332,1915.124043,1854.488722,2080.482648,3273.959265,567.7121703,3389.294414,1789.927464,2345.940257,2109.200232,344.5578829,3199.654067,2543.844312,1236.016794,1115.818441,1058.80453,1530.192997,x,x,,HMDB0112096,"3,4-Dimethyl-5-pentyl-2-furanoctanoic acid",M+H-H2O,C19H32O3,42.7,21.2,4.079235832,97.05838763,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0112096
1.40_309.2407m/z,,309.240664,1,1.398333333,0.251716667,2,0.068781374,0.060806043,1.746649094,model,normal,100 - 12.8 - 14.6,4637.787884,20.29,579.9785488,4384.673368,3062.52954,3981.104533,3434.23458,488.9721396,5690.6346,5211.686597,3701.228882,3351.809353,4561.339709,5310.028161,931.5724033,5716.70886,3652.051075,4261.042679,3434.23458,573.3264837,4559.31004,3936.92764,2388.764882,2016.734122,2321.368627,2481.817044,x,x,,HMDB0061663,12-hydroxyheptadecanoic acid,M+Na,C17H34O3,37.4,3.64,2.265101698,86.08668519,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0061663
4.30_814.5375m/z,,814.5374771,1,4.30445,0.251716667,90,0.068930256,0.060806043,2.139300435,model,normal,100 - 30.4,7411.115309,12.73,97.00579893,4422.22263,4299.36501,5796.643502,6020.401742,149.9840952,6728.102424,5989.75938,8474.186535,7598.428227,8304.553644,7371.661647,155.8125304,5765.665345,5126.971153,6204.244362,6020.401742,175.8583914,5390.524448,4524.686744,5469.221127,4571.861901,4226.374599,3445.389547,x,x,,HMDB0009684,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)",M+Na,C45H78NO8P,36.9,9.29,2.212572688,77.84042715,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0009684
0.62_601.4187m/z,,601.418698,1,0.620316667,0.034316667,2,0.069602133,0.060806043,27.03457659,normal,model,100 - 16.1,248.5825984,84.18,465.5794815,29.41637052,8.475561837,5.271545074,17.4508115,965.3018199,2.8783181,17.7318317,6.247970007,5.536216078,2.582444096,20.19314604,747.8224797,38.35287418,10.10706487,5.642222744,17.4508115,1131.829512,2.306095108,13.3946923,4.032425934,3.331059346,1.314264029,9.437933756,x,x,,HMDB0033678,gamma-Chaconine,M+ACN+H,C33H53NO6,35.2,1.75,-4.318864883,79.44671331,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0033678
2.63_484.1572m/z,,484.1571565,1,2.628266667,0.131583333,5,0.069718499,0.060806043,Infinity,normal,model,100,68.44343098,151.1,205.1457388,6.894553497,0,0,0,198.6202936,0,0,0,0,0,0,329.5089264,8.989074385,0,0,0,232.8849955,0,0,0,0,0,0,x,x,,HMDB0041936,Morphine-3-glucuronide,M+Na,C23H27NO9,34.8,0,-1.399899037,75.93281448,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0041936
0.40_630.3674m/z,,630.3674494,1,0.402933333,0.549183333,1,0.07026419,0.060806043,1.730204834,model,normal,75.6 - 100 - 16.8,9102.232357,5.97,885.9299374,6839.087771,7536.055098,7705.863298,7695.431129,902.3313951,8858.263465,8453.965007,9436.943875,8566.702112,9680.764812,9616.754873,1422.997252,8916.758529,8986.707807,8247.7142,7695.431129,1057.995833,7097.199591,6386.156935,6090.582571,5154.457979,4926.759494,4494.708019,x,x,,HMDB0029336,Nummularine A,M+H-H2O,C36H49N5O6,32.7,9.96,3.789727112,57.98883839,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0029336
0.67_484.2035m/z,,484.2035237,1,0.6718,0.114416667,1,0.070690444,0.060806043,1.846652438,normal,model,100 - 24.9 - 7.18,34.4885242,80.09,30.44747715,88.70422839,20.15867717,19.11240785,34.45356391,14.05479076,77.38844214,5.342532768,9.114070098,2.115281352,13.11032156,4.98679232,48.90530784,115.6520009,24.03912115,20.45632936,34.45356391,16.47943332,62.0032608,4.035769329,5.882200553,1.27273351,6.672138252,2.330742098,x,x,,HMDB0041225,b-D-Xylopyranosyl-(1->4)-a-L-rhamnopyranosyl-(1->2)-D-fucose,M+ACN+H,C17H30O13,38.7,3.15,2.390896038,93.1594255,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0041225
3.54_434.0124m/z,,434.0123954,1,3.537866667,0.2803,4,0.071040181,0.060806043,1.457331806,normal,model,100 - 10.4,110.6476401,31.97,106.0443196,99.26955054,74.49569507,98.67393434,92.24672681,193.1556144,60.87923846,47.56443658,67.817529,99.14816394,68.73317238,111.4063182,170.3303715,129.4269998,88.83574175,105.6123601,92.24672681,226.4775848,48.77616341,35.93035413,43.76928226,59.65598407,34.97986121,52.06942243,,,,HMDB0126660,"6'-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2',3',4,4',5,6-hexahydroxy-[1,1'-biphenyl]-2-carboxylic acid",M+K,C16H13NO11,37.8,0,0.954537444,90.07145597,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0126660
9.40_497.1206m/z,,497.1206001,1,9.3959,0.1945,1,0.071593361,0.060806043,80.57695885,normal,model,100,91.60033115,120.42,271.4370706,2.793371909,3.434106383,0.312244776,2.064651443,269.5605417,0.014814302,3.606490489,0.300794169,0.698534511,1.847884711,0.352314904,435.9873047,3.64198028,4.095154593,0.334200799,2.064651443,316.0634012,0.01186915,2.724356468,0.194131887,0.420297886,0.940430195,0.164666007,x,x,,HMDB0001555,Pyridoxamine 5'-phosphate,2M+H,C8H13N2O5P,37.5,0,1.828994199,89.85876872,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0001555
7.00_757.0876m/z,,757.0875733,1,7.004616667,0.6636,4,0.071593416,0.060806043,26.57456083,normal,model,100 - 45.7 - 51.1,33990.04451,13.81,92776.32557,1960.395739,1882.534179,1710.899482,1791.91051,103818.2016,1532.710216,1363.175043,1329.964366,1287.214407,1041.56892,1119.633741,149019.0711,2555.951321,2244.912542,1831.204293,1791.91051,121728.2533,1228.000314,1029.74755,858.3560411,774.4978739,530.0779086,523.2978089,x,x,,HMDB0134687,"2,3,4,7,8,9,15,22,23,28-decahydroxy-14-(hydroxymethyl)-12,27,31,34-tetraoxo-13,25,32,35-tetraoxaoctacyclo[14.13.3.3¬π‚Å?¬≤‚Å?0‚Å?¬≥‚Å?0‚Å?¬π¬π.0¬π‚Å?¬≤‚Å?0¬π‚Å?¬≤‚Å?0¬≤‚Å?¬≥¬≥]pentatriaconta-1,3,5(30),6,8,10,19(24),20,22-nonaene-20-carboxylic acid",M+H,C33H24O21,34.6,0,-0.94025248,73.99923405,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0134687
4.09_239.0780m/z,,239.0779638,1,4.087066667,0.102966667,1,0.072388336,0.060806043,22.85780185,normal,model,100,5.356791271,117,0,6.184499936,14.0394846,0.380829833,11.53593325,0,0.581797323,0.824319846,0,0,0,0,0,8.063311131,16.74201479,0.407608531,11.53593325,0,0.466133316,0.622694309,0,0,0,0,x,x,,HMDB0006809,Nicotinate D-ribonucleoside,M+H-H2O,C11H14NO6+,36.6,0,-3.35879411,87.10645488,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0006809
14.85_256.1145m/z,,256.1145434,1,14.85348333,0.200233333,1,0.07248826,0.060806043,1.252061296,normal,model,100 - 56.4,505.6865641,10.22,622.3583662,438.4082817,444.6509606,400.7439397,429.7017222,698.2561143,444.5333335,411.9756484,430.8068456,428.8565895,339.7134697,367.4135106,999.6436595,571.5938904,530.2440344,428.9229323,429.7017222,818.7147904,356.1580444,311.2079529,278.0417792,258.0366681,172.8878446,171.7228394,x,x,,HMDB0060841,N-Despropyl-rotigotine,M+H-H2O,C16H19NOS,33.9,0.943,-3.308390667,72.48508517,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0060841
1.00_544.3421m/z,,544.3420556,1,1.0036,0.366116667,3,0.073174889,0.060806043,2.625604696,model,normal,100 - 32.4 - 21.4 - 5.03,1193432.128,19.71,1354.977666,539480.6328,694356.1688,733329.6363,757237.4805,1457.725904,955388.3739,1067613.785,1017869.061,1189005.503,1352732.097,1577983.95,2176.390495,703371.3698,828016.2395,784894.9586,757237.4805,1709.203448,765452.7327,806479.4652,656930.4265,715407.0286,688435.8652,737522.9179,x,x,,HMDB0010395,"LysoPC(20:4(5Z,8Z,11Z,14Z))",M+H,C28H50NO7P,38.3,9.07,4.213909566,87.26207607,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0010395
0.90_558.0327n,558.0326912,559.0399676,1,0.900616667,0.183066667,1,0.073242013,0.060806043,1.689240947,normal,model,100 - 25.5,4279.260827,34.68,2424.996279,4775.811961,5011.547527,5420.160749,5658.230932,2384.817514,746.2619427,1297.567111,2393.180403,5759.46098,2891.446994,2111.5513,3895.074423,6226.672834,5976.245224,5801.288583,5658.230932,2796.230969,597.9016062,980.1870719,1544.553305,3465.382503,1471.522571,986.9032417,x,x,,HMDB0128154,"6-({5,7-dihydroxy-2-[4-hydroxy-3-(sulfooxy)phenyl]-4-oxo-4H-chromen-3-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid","M+H, M+Na",C21H18O16S,37.4,0,2.035135014,89.66253841,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0128154
7.85_875.1454m/z,,875.1453655,1,7.8513,0.348983333,1,0.073423868,0.060806043,2357.405821,normal,model,100 - 43.1,717.7688113,150.15,2012.645991,94.09803966,0,0,0,2199.868837,0,1.82684408,0,0,0,0,3232.749671,122.6844172,0,0,0,2579.37613,0,1.380004883,0,0,0,0,x,x,,HMDB0033070,Theaflavate A,M+Na,C43H32O19,36.5,0,2.776552011,85.71425147,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0033070
0.44_524.1022m/z,,524.1021565,1,0.43725,0.148733333,4,0.073691244,0.060806043,196.9460117,normal,model,100 - 61.3 - 16 - 25,126.2026238,118.72,412.946031,0.04076268,3.139978045,0.763220249,3.128044305,337.1977065,2.096167712,0.694554465,0.039960137,0.113728099,0.275308061,0.625069935,663.2816462,0.05314612,3.744408029,0.816887381,3.128044305,395.3688967,1.679439846,0.524669053,0.025790183,0.068428515,0.14011048,0.292147079,x,x,,HMDB0133388,"6,7,8,11,12,13,21,22,23-nonahydroxy-2,17,20-trioxatetracyclo[17.3.1.0‚Å?‚Å?0¬π‚Å?¬π‚Åµ]tricosa-4,6,8,10,12,14-hexaene-3,16-dione",M+ACN+H,C20H18O14,32,0,-2.747078776,63.4316727,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0133388
0.92_568.1667m/z,,568.1666864,1,0.917783333,0.0515,4,0.073772107,0.060806043,99.64731565,normal,model,100 - 36.6 - 8,108.8565019,151.4,343.4802111,8.108342535,1.441252717,0,2.029531121,298.0796737,0.535200624,4.230366257,0.088075674,1.689082589,0,0.011781688,551.7043457,10.5716047,1.718686618,0,2.029531121,349.5024714,0.428800257,3.195634568,0.056843844,1.016296016,0,0.005506561,,x,,HMDB0240276,Acid blue 3,M+Na,C27H33N2O6S2+,37.7,0.041,-0.987033822,89.44547526,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0240276
5.43_1172.5169m/z,,1172.516853,1,5.431416667,0.017166667,1,0.073810797,0.060806043,1.983547465,normal,model,100 - 31.2 - 5.1,120.3951307,30.4,196.9318081,76.60132584,71.86282145,67.70531581,61.48542746,247.7840856,51.52179598,37.90052709,45.66547939,75.53018392,68.57262467,84.99063342,316.3155572,99.87231461,85.6960532,72.4661304,61.48542746,290.5302102,41.27902391,28.63020059,29.47239875,45.44539475,34.89815486,39.72317966,x,x,,HMDB0015601,Vapreotide,M+ACN+H,C57H70N12O9S2,32.4,0,0.011787583,61.79223928,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0015601
1.03_1061.6528m/z,,1061.652786,1,1.032216667,0.434783333,1,0.073812592,0.060806043,1.951496746,model,normal,100 - 65.5,9344.251854,25.25,414.1683189,5699.893218,8164.186827,5728.485613,8407.434403,315.3241152,8873.98999,8900.787441,6602.663163,8787.488417,9134.438252,13766.14386,665.2449079,7431.484018,9735.751736,6131.293835,8407.434403,369.7218134,7109.79961,6723.688281,4261.344108,5287.301834,4648.721589,6434.062012,x,x,,HMDB0060745,3-keto Fusidic acid,2M+H,C31H46O7,34.7,0,-3.014844431,77.24063349,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0060745
4.60_856.5797m/z,,856.5797376,1,4.601916667,0.54345,38,0.073851744,0.060806043,3.08133141,model,normal,100 - 43.8 - 2.83,39464.75769,36.66,10.27283957,14382.28264,21709.15114,19353.5506,21383.95824,6.9638874,29144.48428,29320.1542,36612.08941,35946.65908,37776.04402,67989.11516,16.50042725,18751.52735,25888.05357,20714.42847,21383.95824,8.165252686,23350.42559,22148.55466,23629.36101,21628.5732,19225.08057,31776.95856,x,x,,HMDB0113554,"PE-NMe(22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))",M+Na,C48H84NO8P,37.6,7.43,-3.524967761,84.68422597,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0113554
6.19_807.5771n,807.5771244,808.5844008,1,6.192266667,0.926766667,50,0.074354332,0.060806043,3.042668333,model,normal,100 - 39 - 95.9,1559593.978,17.96,228.4826652,636757.2742,878536.6276,768372.395,791277.5288,274.2553614,1147119.624,1358518.574,1571623.252,1600909.02,1732898.719,1946494.678,366.9931345,830200.0275,1047650.51,822401.8086,791277.5288,321.5681411,919066.9211,1026230.036,1014322.149,963243.2834,881911.2315,909758.5779,x,x,,HMDB0008050,"PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","M+H, M+K",C46H82NO8P,33.8,8.95,-0.843054862,61.26379393,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0008050
0.92_369.2593m/z,,369.2593142,1,0.917783333,0.411883333,1,0.074546588,0.060806043,1.824929084,model,normal,100 - 34.5,6884.934527,17.71,487.772344,5987.530039,5334.888344,5503.517613,4922.692676,399.8797723,6361.326834,6410.110101,6411.211523,6989.345308,9266.11037,5871.503028,783.4690709,7806.50305,6361.827523,5890.506826,4922.692676,468.8644714,5096.665546,4842.221259,4137.781646,4205.385715,4715.732498,2744.240868,x,x,,HMDB0036470,"1,4-Dimethyl-7-ethylazulene",2M+H,C14H16,36,0,4.444676004,85.0301929,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0036470
6.06_783.5787n,783.5787316,784.586008,1,6.0607,0.4977,32,0.074708754,0.060806043,2.521285435,model,normal,100 - 54.3 - 15.3 - 1.69,5640698.397,16.89,11043.54897,3044921.714,3370730.014,3472593.029,3515951.056,8147.738473,4423524.128,4802045.138,5426558.942,5791316.656,6558730,6842015.518,17738.35511,3969949.293,4019578.591,3716774.322,3515951.056,9553.334169,3544107.009,3627482.943,3502289.062,3484549.592,3337885.582,3197841.935,x,x,,HMDB0008397,"PC(20:3(8Z,11Z,14Z)/16:0)","M+H, M+K",C44H82NO8P,39.8,5.46,1.18223129,95.18478131,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0008397
7.02_833.5918n,833.591843,856.5810637,1,7.021783333,1.458783333,38,0.075031987,0.060806043,2.415800479,model,normal,100 - 48.3 - 13.1 - 1.7,1467410.146,15.58,3990.480518,867658.0888,888458.276,930525.6021,950108.5877,3790.437865,1239426.55,1272254.683,1410062.381,1423828.407,1609732.431,1849156.427,6409.584518,1131247.02,1059482.026,995957.0946,950108.5877,4444.339947,993022.8019,961065.9683,910051.1217,856696.4971,819229.1304,864264.3314,x,x,,HMDB0008057,"PC(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","M+Na, M+K",C48H84NO8P,38.4,0,-1.934115161,94.19745845,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0008057
2.50_350.3427m/z,,350.3427007,1,2.4967,0.200216667,1,0.075120507,0.060806043,1.871849798,model,normal,100 - 20.6,3410.464602,41.05,474.6288112,3741.067019,1918.028732,2294.937709,2180.864753,322.3263945,5101.198472,4579.060798,2271.764426,1973.577828,2225.940446,4311.24564,762.3576825,4877.579053,2287.239618,2456.310163,2180.864753,377.9320812,4087.056549,3459.039734,1466.191703,1187.472594,1132.831283,2015.003045,x,x,,HMDB0039937,Pipercitine,M+H,C23H43NO,38,0.12,2.746108478,93.13285928,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0039937
0.60_689.2122m/z,,689.2122082,1,0.60315,0.14875,14,0.075124437,0.060806043,1.154055448,model,normal,100 - 15.6 - 5.73,5528.139006,51.1,285.4831715,106.2781458,6943.053307,21062.01864,222.6336505,121.6426205,6991.875063,1509.142356,8383.031422,4274.868712,3614.322934,8395.593551,458.5484148,138.564761,8279.556153,22543.03035,222.6336505,142.6276269,5601.857863,1140.011807,5410.389819,2572.125289,1839.410436,3923.957941,x,x,,HMDB0035323,Fagopyritol B3,M+Na,C24H42O21,39.4,10.1,1.694850478,88.68017391,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0035323
4.22_829.5606n,829.560607,830.5678835,1,4.218633333,3.169266667,34,0.075189556,0.060806043,2.312852402,model,normal,100 - 53.4 - 13.6 - 1.7 - 0.309,2891467.023,21.64,12597.77916,1480488.543,1903352.184,2004033.153,2085446.848,15123.11665,2389864.33,2267909.933,2712570.03,2817110.639,3174956.233,3986390.973,20234.78874,1930251.415,2269737.908,2144950.157,2085446.848,17732.05995,1914748.213,1713187.685,1750686.66,1695013.813,1615806.815,1863171.486,x,x,,HMDB0008156,"PC(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","M+H, M+Na, M+K",C48H80NO8P,39.7,3.26,-1.866183267,97.64948283,,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0008156
